Periode;Wilayah;Kecamatan;Nama Puskesmas;Poli;Baru;Lama;Total Kunjungan
Januari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;BATRA;1;18;19
Januari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;GIGI;27;313;340
Januari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;GIZI;2;22;24
Januari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;INSTALASI GAWAT DARURAT;29;61;90
Januari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;KIA;51;387;438
Januari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;LANSIA;11;489;500
Januari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;PSIKOLOGI;4;23;27
Januari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;RAWAT INAP;1;5;6
Januari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;UMUM;323;2222;2545
Januari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;BATRA;5;91;96
Januari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;GIGI;44;321;365
Januari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;GIZI;2;28;30
Januari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;INSTALASI GAWAT DARURAT;1;0;1
Januari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;KIA;102;749;851
Januari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;LANSIA;35;759;794
Januari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;PKPR;20;141;161
Januari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;PSIKOLOGI;4;10;14
Januari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;RAWAT INAP;0;1;1
Januari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;UMUM;392;2762;3154
Januari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;BATRA;0;20;20
Januari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;GIGI;26;386;412
Januari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;GIZI;0;11;11
Januari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;INSTALASI GAWAT DARURAT;4;3;7
Januari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;KIA;61;459;520
Januari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;LANSIA;5;243;248
Januari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;PSIKOLOGI;2;21;23
Januari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;UMUM;123;1123;1246
Januari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;ANAK;81;496;577
Januari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;BATRA;84;808;892
Januari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;GIGI;47;667;714
Januari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;GIZI;640;22;662
Januari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;INSTALASI GAWAT DARURAT;40;63;103
Januari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;KIA;141;800;941
Januari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;LANSIA;14;523;537
Januari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;MEDICAL CHECK UP;47;56;103
Januari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;PSIKOLOGI;8;99;107
Januari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;RAWAT INAP;9;41;50
Januari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;SANITASI;0;1;1
Januari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;UMUM;319;2597;2916
Januari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;BATRA;0;2;2
Januari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;GIGI;64;359;423
Januari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;GIZI;0;1;1
Januari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;INSTALASI GAWAT DARURAT;2;5;7
Januari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;KIA;112;375;487
Januari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;LANSIA;13;312;325
Januari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;PSIKOLOGI;1;6;7
Januari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;RAWAT INAP;1;3;4
Januari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;UMUM;500;1505;2005
Januari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;BATRA;1;20;21
Januari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;GIGI;51;398;449
Januari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;GIZI;10;50;60
Januari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;INSTALASI GAWAT DARURAT;1;0;1
Januari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;KIA;155;565;720
Januari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;PSIKOLOGI;0;6;6
Januari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;SANITASI;0;2;2
Januari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;UMUM;555;3238;3793
Januari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;BATRA;0;59;59
Januari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;DEGENARATIF;0;2;2
Januari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;GIGI;59;486;545
Januari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;GIZI;14;37;51
Januari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;INSTALASI GAWAT DARURAT;5;9;14
Januari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;KIA;162;1061;1223
Januari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;LANSIA;21;704;725
Januari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;PSIKOLOGI;3;18;21
Januari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;RAWAT INAP;1;6;7
Januari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;UMUM;435;2566;3001
Januari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;ANAK;85;542;627
Januari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;BATRA;9;162;171
Januari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;GIGI;83;698;781
Januari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;GIZI;4;57;61
Januari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;INSTALASI GAWAT DARURAT;0;2;2
Januari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;KIA;49;464;513
Januari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;LANSIA;19;712;731
Januari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;PKPR;29;18;47
Januari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;PSIKOLOGI;19;39;58
Januari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;SANITASI;1;22;23
Januari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;UMUM;612;3343;3955
Januari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;BATRA;0;37;37
Januari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;GIGI;39;405;444
Januari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;GIZI;1;0;1
Januari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;KIA;98;606;704
Januari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;LANSIA;14;703;717
Januari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;PSIKOLOGI;5;11;16
Januari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;UMUM;452;2086;2538
Januari;Surabaya Utara;Semampir;Puskesmas Wonokusumo;BATRA;0;12;12
Januari;Surabaya Utara;Semampir;Puskesmas Wonokusumo;GIGI;53;631;684
Januari;Surabaya Utara;Semampir;Puskesmas Wonokusumo;GIZI;0;20;20
Januari;Surabaya Utara;Semampir;Puskesmas Wonokusumo;KIA;152;841;993
Januari;Surabaya Utara;Semampir;Puskesmas Wonokusumo;LANSIA;17;690;707
Januari;Surabaya Utara;Semampir;Puskesmas Wonokusumo;PSIKOLOGI;6;13;19
Januari;Surabaya Utara;Semampir;Puskesmas Wonokusumo;UMUM;412;3175;3587
