Periode;Wilayah;Kecamatan;Nama Puskesmas;Poli;Baru;Lama;Total Kunjungan
Februari;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;BATRA;3;16;19
Februari;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;GIGI;61;340;401
Februari;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;GIZI;12;77;89
Februari;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;KIA;68;287;355
Februari;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;LANSIA;13;332;345
Februari;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;UMUM;190;1435;1625
Februari;Surabaya Barat;Benowo;Puskesmas Sememi;BATRA;10;36;46
Februari;Surabaya Barat;Benowo;Puskesmas Sememi;GIGI;69;451;520
Februari;Surabaya Barat;Benowo;Puskesmas Sememi;GIZI;1;6;7
Februari;Surabaya Barat;Benowo;Puskesmas Sememi;KIA;182;1064;1246
Februari;Surabaya Barat;Benowo;Puskesmas Sememi;LANSIA;23;501;524
Februari;Surabaya Barat;Benowo;Puskesmas Sememi;MEDICAL CHECK UP;0;23;23
Februari;Surabaya Barat;Benowo;Puskesmas Sememi;PSIKOLOGI;2;11;13
Februari;Surabaya Barat;Benowo;Puskesmas Sememi;SANITASI;0;1;1
Februari;Surabaya Barat;Benowo;Puskesmas Sememi;UMUM;347;2361;2708
Februari;Surabaya Barat;Benowo;Puskesmas Sememi;VCT;3;33;36
Februari;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;BATRA;3;42;45
Februari;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;GIGI;33;168;201
Februari;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;GIZI;0;2;2
Februari;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;KIA;119;478;597
Februari;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;LANSIA;13;522;535
Februari;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;PSIKOLOGI;2;7;9
Februari;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;UMUM;267;1442;1709
Februari;Surabaya Utara;Semampir;Puskesmas Sidotopo;BATRA;0;7;7
Februari;Surabaya Utara;Semampir;Puskesmas Sidotopo;GIGI;42;298;340
Februari;Surabaya Utara;Semampir;Puskesmas Sidotopo;GIZI;96;487;583
Februari;Surabaya Utara;Semampir;Puskesmas Sidotopo;INSTALASI GAWAT DARURAT;1;0;1
Februari;Surabaya Utara;Semampir;Puskesmas Sidotopo;KIA;84;337;421
Februari;Surabaya Utara;Semampir;Puskesmas Sidotopo;LANSIA;48;602;650
Februari;Surabaya Utara;Semampir;Puskesmas Sidotopo;PARU;4;152;156
Februari;Surabaya Utara;Semampir;Puskesmas Sidotopo;PSIKOLOGI;8;22;30
Februari;Surabaya Utara;Semampir;Puskesmas Sidotopo;UMUM;254;1821;2075
Februari;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;BATRA;7;78;85
Februari;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;GIGI;93;463;556
Februari;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;GIZI;64;242;306
Februari;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;INSTALASI GAWAT DARURAT;0;1;1
Februari;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;KIA;192;1200;1392
Februari;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;LANSIA;20;659;679
Februari;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;PARU;4;142;146
Februari;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;PSIKOLOGI;56;122;178
Februari;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;RAWAT INAP;23;92;115
Februari;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;SANITASI;55;131;186
Februari;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;UMUM;382;2674;3056
Februari;Surabaya Pusat;Simokerto;Puskesmas Simolawang;BATRA;0;12;12
Februari;Surabaya Pusat;Simokerto;Puskesmas Simolawang;GIGI;21;341;362
Februari;Surabaya Pusat;Simokerto;Puskesmas Simolawang;GIZI;2;27;29
Februari;Surabaya Pusat;Simokerto;Puskesmas Simolawang;KIA;111;838;949
Februari;Surabaya Pusat;Simokerto;Puskesmas Simolawang;LANSIA;16;504;520
Februari;Surabaya Pusat;Simokerto;Puskesmas Simolawang;PARU;7;138;145
Februari;Surabaya Pusat;Simokerto;Puskesmas Simolawang;PSIKOLOGI;7;12;19
Februari;Surabaya Pusat;Simokerto;Puskesmas Simolawang;UMUM;128;1772;1900
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Simomulyo;ANAK;59;493;552
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Simomulyo;BATRA;0;17;17
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Simomulyo;GIGI;68;418;486
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Simomulyo;GIZI;3;15;18
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Simomulyo;INSTALASI GAWAT DARURAT;21;31;52
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Simomulyo;KIA;132;657;789
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Simomulyo;LANSIA;34;1180;1214
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Simomulyo;PSIKOLOGI;13;51;64
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Simomulyo;RAWAT INAP;5;3;8
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Simomulyo;UMUM;354;2266;2620
Februari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;BATRA;1;46;47
Februari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;GIGI;38;304;342
Februari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;GIZI;12;46;58
Februari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;INSTALASI GAWAT DARURAT;14;23;37
Februari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;KIA;72;383;455
Februari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;LANSIA;8;441;449
Februari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;PKPR;0;2;2
Februari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;PSIKOLOGI;8;51;59
Februari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;RAWAT INAP;0;8;8
Februari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;SANITASI;2;1;3
Februari;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;UMUM;244;1730;1974
Februari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;BATRA;2;37;39
Februari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;GIGI;37;251;288
Februari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;GIZI;1;13;14
Februari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;INSTALASI GAWAT DARURAT;1;0;1
Februari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;KIA;84;625;709
Februari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;LANSIA;17;656;673
Februari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;PKPR;14;94;108
Februari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;PSIKOLOGI;4;24;28
Februari;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;UMUM;176;1826;2002
Februari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;BATRA;1;36;37
Februari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;GIGI;56;372;428
Februari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;GIZI;2;9;11
Februari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;KIA;113;499;612
Februari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;LANSIA;8;203;211
Februari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;PSIKOLOGI;24;55;79
Februari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;SANITASI;0;4;4
Februari;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;UMUM;124;1030;1154
Februari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;ANAK;82;357;439
Februari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;BATRA;1;33;34
Februari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;GIGI;53;437;490
Februari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;GIZI;1;7;8
Februari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;INSTALASI GAWAT DARURAT;12;24;36
Februari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;KIA;122;664;786
Februari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;LANSIA;13;459;472
Februari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;PSIKOLOGI;9;73;82
Februari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;RAWAT INAP;16;50;66
Februari;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;UMUM;353;2531;2884
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;GIGI;44;313;357
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;GIZI;0;3;3
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;INSTALASI GAWAT DARURAT;8;3;11
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;KIA;101;381;482
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;LANSIA;7;256;263
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;RAWAT INAP;0;5;5
Februari;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;UMUM;256;932;1188
Februari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;BATRA;1;42;43
Februari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;GIGI;54;317;371
Februari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;GIZI;5;42;47
Februari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;KIA;121;475;596
Februari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;PSIKOLOGI;2;9;11
Februari;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;UMUM;335;2435;2770
Februari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;BATRA;4;42;46
Februari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;GIGI;77;328;405
Februari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;GIZI;23;61;84
Februari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;INSTALASI GAWAT DARURAT;0;1;1
Februari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;KIA;242;991;1233
Februari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;LANSIA;36;641;677
Februari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;PSIKOLOGI;15;38;53
Februari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;RAWAT INAP;0;1;1
Februari;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;UMUM;371;1971;2342
Februari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;ANAK;83;379;462
Februari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;BATRA;6;150;156
Februari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;GIGI;73;558;631
Februari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;GIZI;11;28;39
Februari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;KIA;65;347;412
Februari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;LANSIA;18;556;574
Februari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;PKPR;2;3;5
Februari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;PSIKOLOGI;17;56;73
Februari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;SANITASI;8;33;41
Februari;Surabaya Selatan;Wiyung;Puskesmas Wiyung;UMUM;284;2109;2393
Februari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;BATRA;0;58;58
Februari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;GIGI;23;265;288
Februari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;GIZI;0;2;2
Februari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;KIA;106;559;665
Februari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;LANSIA;16;587;603
Februari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;PSIKOLOGI;3;9;12
Februari;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;UMUM;219;1376;1595
Februari;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;BATRA;1;20;21
Februari;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;GIGI;67;564;631
Februari;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;GIZI;4;7;11
Februari;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;KIA;137;648;785
Februari;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;LANSIA;22;560;582
Februari;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;PSIKOLOGI;12;21;33
Februari;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;SANITASI;0;1;1
Februari;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;UMUM;303;2017;2320
;;;;;;;249257
