Periode;Wilayah;Kecamatan;Nama Puskesmas;Poli;Baru;Lama;Total Kunjungan
Maret;Surabaya Selatan;Sawahan;Puskesmas Ngagel Rejo;UMUM;226;1901;2127
Maret;Surabaya Selatan;Sawahan;Puskesmas Pacarkeling;BATRA;0;11;11
Maret;Surabaya Selatan;Sawahan;Puskesmas Pacarkeling;GIGI;28;250;278
Maret;Surabaya Selatan;Sawahan;Puskesmas Pacarkeling;GIZI;5;20;25
Maret;Surabaya Selatan;Sawahan;Puskesmas Pacarkeling;KIA;123;665;788
Maret;Surabaya Selatan;Sawahan;Puskesmas Pacarkeling;LANSIA;0;10;10
Maret;Surabaya Selatan;Sawahan;Puskesmas Pacarkeling;PSIKOLOGI;2;22;24
Maret;Surabaya Selatan;Sawahan;Puskesmas Pacarkeling;UMUM;238;2575;2813
Maret;Surabaya Selatan;Sawahan;Puskesmas Pakis;BATRA;0;25;25
Maret;Surabaya Selatan;Sawahan;Puskesmas Pakis;GIGI;31;344;375
Maret;Surabaya Selatan;Sawahan;Puskesmas Pakis;GIZI;1;32;33
Maret;Surabaya Utara;Semampir;Puskesmas Pakis;INSTALASI GAWAT DARURAT;1;4;5
Maret;Surabaya Utara;Semampir;Puskesmas Pakis;KIA;89;722;811
Maret;Surabaya Utara;Semampir;Puskesmas Pakis;LANSIA;11;706;717
Maret;Surabaya Utara;Semampir;Puskesmas Pakis;PARU;0;66;66
Maret;Surabaya Utara;Semampir;Puskesmas Pakis;PSIKOLOGI;1;18;19
Maret;Surabaya Utara;Semampir;Puskesmas Pakis;RAWAT INAP;3;3;6
Maret;Surabaya Utara;Semampir;Puskesmas Pakis;UMUM;284;2169;2453
Maret;Surabaya Utara;Semampir;Puskesmas Pegirian;BATRA;1;37;38
Maret;Surabaya Pusat;Genteng;Puskesmas Pegirian;GIGI;30;286;316
Maret;Surabaya Pusat;Genteng;Puskesmas Pegirian;GIZI;3;33;36
Maret;Surabaya Pusat;Genteng;Puskesmas Pegirian;INSTALASI GAWAT DARURAT;0;1;1
Maret;Surabaya Pusat;Genteng;Puskesmas Pegirian;KIA;90;883;973
Maret;Surabaya Pusat;Genteng;Puskesmas Pegirian;LANSIA;14;429;443
Maret;Surabaya Pusat;Genteng;Puskesmas Pegirian;PSIKOLOGI;22;58;80
Maret;Surabaya Pusat;Genteng;Puskesmas Pegirian;SANITASI;11;155;166
Maret;Surabaya Pusat;Genteng;Puskesmas Pegirian;UMUM;170;2202;2372
Maret;Surabaya Utara;Pabean Cantian;Puskesmas Peneleh;BATRA;0;3;3
Maret;Surabaya Utara;Pabean Cantian;Puskesmas Peneleh;GIGI;20;268;288
Maret;Surabaya Utara;Pabean Cantian;Puskesmas Peneleh;GIZI;1;14;15
Maret;Surabaya Utara;Pabean Cantian;Puskesmas Peneleh;KIA;76;599;675
Maret;Surabaya Utara;Pabean Cantian;Puskesmas Peneleh;LANSIA;20;616;636
Maret;Surabaya Utara;Pabean Cantian;Puskesmas Peneleh;PSIKOLOGI;0;12;12
Maret;Surabaya Utara;Pabean Cantian;Puskesmas Peneleh;SANITASI;1;0;1
Maret;Surabaya Utara;Pabean Cantian;Puskesmas Peneleh;UMUM;153;1684;1837
Maret;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;ANAK;80;752;832
Maret;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;BATRA;0;10;10
Maret;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;GIGI;48;374;422
Maret;Surabaya Timur;Gubeng;Puskesmas Perak Timur;GIZI;0;2;2
Maret;Surabaya Timur;Gubeng;Puskesmas Perak Timur;INSTALASI GAWAT DARURAT;3;1;4
Maret;Surabaya Timur;Gubeng;Puskesmas Perak Timur;KIA;95;412;507
Maret;Surabaya Timur;Gubeng;Puskesmas Perak Timur;LANSIA;15;442;457
Maret;Surabaya Timur;Gubeng;Puskesmas Perak Timur;PARU;1;37;38
Maret;Surabaya Timur;Gubeng;Puskesmas Perak Timur;PSIKOLOGI;8;18;26
Maret;Surabaya Timur;Gubeng;Puskesmas Perak Timur;STD;17;78;95
Maret;Surabaya Timur;Gubeng;Puskesmas Perak Timur;UMUM;391;3970;4361
Maret;Surabaya Selatan;Sawahan;Puskesmas Pucangsewu;BATRA;1;40;41
Maret;Surabaya Selatan;Sawahan;Puskesmas Pucangsewu;GIGI;44;456;500
Maret;Surabaya Selatan;Sawahan;Puskesmas Pucangsewu;GIZI;0;2;2
Maret;Surabaya Selatan;Sawahan;Puskesmas Pucangsewu;KIA;130;642;772
Maret;Surabaya Selatan;Sawahan;Puskesmas Pucangsewu;LANSIA;32;1087;1119
Maret;Surabaya Selatan;Sawahan;Puskesmas Pucangsewu;PSIKOLOGI;1;10;11
Maret;Surabaya Selatan;Sawahan;Puskesmas Pucangsewu;UMUM;274;2277;2551
Maret;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;BATRA;1;20;21
Maret;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;GIGI;29;416;445
Maret;Surabaya Timur;Tambaksari;Puskesmas Putat Jaya;GIZI;6;38;44
Maret;Surabaya Timur;Tambaksari;Puskesmas Putat Jaya;KIA;67;732;799
Maret;Surabaya Timur;Tambaksari;Puskesmas Putat Jaya;LANSIA;13;717;730
Maret;Surabaya Timur;Tambaksari;Puskesmas Putat Jaya;PSIKOLOGI;26;60;86
Maret;Surabaya Timur;Tambaksari;Puskesmas Putat Jaya;STD;25;25;50
Maret;Surabaya Timur;Tambaksari;Puskesmas Putat Jaya;UMUM;177;1724;1901
Maret;Surabaya Timur;Tambaksari;Puskesmas Putat Jaya;VCT;31;154;185
Maret;Surabaya Timur;Tambaksari;Puskesmas Rangkah;BATRA;0;13;13
Maret;Surabaya Timur;Tambaksari;Puskesmas Rangkah;GIGI;45;493;538
Maret;Surabaya Selatan;Sawahan;Puskesmas Rangkah;GIZI;6;17;23
Maret;Surabaya Selatan;Sawahan;Puskesmas Rangkah;KIA;196;1222;1418
Maret;Surabaya Selatan;Sawahan;Puskesmas Rangkah;LANSIA;35;862;897
Maret;Surabaya Selatan;Sawahan;Puskesmas Rangkah;PARU;1;79;80
Maret;Surabaya Selatan;Sawahan;Puskesmas Rangkah;PSIKOLOGI;12;33;45
Maret;Surabaya Selatan;Sawahan;Puskesmas Rangkah;UMUM;302;2653;2955
Maret;Surabaya Selatan;Sawahan;Puskesmas Sawahan;GIGI;31;456;487
Maret;Surabaya Utara;Semampir;Puskesmas Sawahan;GIZI;8;33;41
Maret;Surabaya Utara;Semampir;Puskesmas Sawahan;INSTALASI GAWAT DARURAT;1;0;1
Maret;Surabaya Utara;Semampir;Puskesmas Sawahan;KIA;95;819;914
Maret;Surabaya Utara;Semampir;Puskesmas Sawahan;LANSIA;18;927;945
Maret;Surabaya Utara;Semampir;Puskesmas Sawahan;PSIKOLOGI;8;32;40
Maret;Surabaya Utara;Semampir;Puskesmas Sawahan;UMUM;226;2353;2579
Maret;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;ANAK;30;458;488
Maret;Surabaya Barat;Benowo;Puskesmas Sawah Pulo;BATRA;0;1;1
Maret;Surabaya Barat;Benowo;Puskesmas Sawah Pulo;GIGI;35;319;354
Maret;Surabaya Barat;Benowo;Puskesmas Sawah Pulo;GIZI;3;35;38
Maret;Surabaya Barat;Benowo;Puskesmas Sawah Pulo;KIA;66;257;323
Maret;Surabaya Barat;Benowo;Puskesmas Sawah Pulo;LANSIA;7;332;339
Maret;Surabaya Barat;Benowo;Puskesmas Sawah Pulo;PARU;0;69;69
Maret;Surabaya Barat;Benowo;Puskesmas Sawah Pulo;PSIKOLOGI;5;11;16
Maret;Surabaya Barat;Benowo;Puskesmas Sawah Pulo;SANITASI;0;4;4
Maret;Surabaya Barat;Benowo;Puskesmas Sawah Pulo;UMUM;174;1585;1759
Maret;Surabaya Barat;Benowo;Puskesmas Sememi;BATRA;2;11;13
Maret;Surabaya Selatan;Wonocolo;Puskesmas Sememi;GIGI;39;444;483
Maret;Surabaya Selatan;Wonocolo;Puskesmas Sememi;GIZI;4;29;33
Maret;Surabaya Selatan;Wonocolo;Puskesmas Sememi;INSTALASI GAWAT DARURAT;3;15;18
Maret;Surabaya Selatan;Wonocolo;Puskesmas Sememi;KIA;210;1206;1416
Maret;Surabaya Selatan;Wonocolo;Puskesmas Sememi;LANSIA;18;557;575
Maret;Surabaya Selatan;Wonocolo;Puskesmas Sememi;PSIKOLOGI;0;14;14
Maret;Surabaya Selatan;Wonocolo;Puskesmas Sememi;RAWAT INAP;1;4;5
Maret;Surabaya Utara;Semampir;Puskesmas Sememi;UMUM;311;2431;2742
Maret;Surabaya Utara;Semampir;Puskesmas Sememi;VCT;9;54;63
Maret;Surabaya Utara;Semampir;Puskesmas Sidosermo;BATRA;0;15;15
Maret;Surabaya Utara;Semampir;Puskesmas Sidosermo;GIGI;34;323;357
Maret;Surabaya Utara;Semampir;Puskesmas Sidosermo;GIZI;6;52;58
Maret;Surabaya Utara;Semampir;Puskesmas Sidosermo;INSTALASI GAWAT DARURAT;0;2;2
Maret;Surabaya Utara;Semampir;Puskesmas Sidosermo;KIA;60;466;526
Maret;Surabaya Utara;Semampir;Puskesmas Sidosermo;LANSIA;13;628;641
Maret;Surabaya Utara;Semampir;Puskesmas Sidosermo;PSIKOLOGI;3;16;19
Maret;Surabaya Utara;Kenjeran;Puskesmas Sidosermo;UMUM;191;1797;1988
Maret;Surabaya Utara;Kenjeran;Puskesmas Sidotopo;BATRA;0;14;14
Maret;Surabaya Utara;Kenjeran;Puskesmas Sidotopo;GIGI;38;393;431
Maret;Surabaya Utara;Kenjeran;Puskesmas Sidotopo;GIZI;83;558;641
Maret;Surabaya Utara;Kenjeran;Puskesmas Sidotopo;KIA;65;339;404
Maret;Surabaya Utara;Kenjeran;Puskesmas Sidotopo;LANSIA;18;560;578
Maret;Surabaya Utara;Kenjeran;Puskesmas Sidotopo;PARU;5;119;124
Maret;Surabaya Utara;Kenjeran;Puskesmas Sidotopo;PSIKOLOGI;2;7;9
Maret;Surabaya Utara;Kenjeran;Puskesmas Sidotopo;UMUM;296;2286;2582
Maret;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;BATRA;2;34;36
Maret;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;GIGI;79;544;623
Maret;Surabaya Pusat;Simokerto;Puskesmas Sidotopo Wetan;GIZI;42;115;157
Maret;Surabaya Pusat;Simokerto;Puskesmas Sidotopo Wetan;INSTALASI GAWAT DARURAT;1;2;3
Maret;Surabaya Pusat;Simokerto;Puskesmas Sidotopo Wetan;KIA;229;1583;1812
Maret;Surabaya Pusat;Simokerto;Puskesmas Sidotopo Wetan;LANSIA;10;631;641
Maret;Surabaya Pusat;Simokerto;Puskesmas Sidotopo Wetan;PARU;7;255;262
Maret;Surabaya Pusat;Simokerto;Puskesmas Sidotopo Wetan;PSIKOLOGI;52;85;137
Maret;Surabaya Pusat;Simokerto;Puskesmas Sidotopo Wetan;RAWAT INAP;29;117;146
Maret;Surabaya Pusat;Simokerto;Puskesmas Sidotopo Wetan;SANITASI;29;96;125
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Sidotopo Wetan;UMUM;338;3753;4091
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Simolawang;ANAK;76;756;832
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Simolawang;BATRA;0;17;17
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Simolawang;GIGI;20;482;502
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Simolawang;GIZI;0;37;37
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Simolawang;INSTALASI GAWAT DARURAT;0;1;1
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Simolawang;KIA;22;326;348
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Simolawang;LANSIA;12;455;467
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Simolawang;PARU;2;131;133
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Simolawang;PSIKOLOGI;0;21;21
Maret;Surabaya Selatan;Wonocolo;Puskesmas Simolawang;UMUM;156;2063;2219
Maret;Surabaya Selatan;Wonocolo;Puskesmas Simomulyo;ANAK;66;785;851
Maret;Surabaya Selatan;Wonocolo;Puskesmas Simomulyo;BATRA;0;15;15
Maret;Surabaya Selatan;Wonocolo;Puskesmas Simomulyo;GIGI;50;534;584
Maret;Surabaya Selatan;Wonocolo;Puskesmas Simomulyo;GIZI;3;36;39
Maret;Surabaya Selatan;Wonocolo;Puskesmas Simomulyo;INSTALASI GAWAT DARURAT;12;58;70
Maret;Surabaya Selatan;Wonocolo;Puskesmas Simomulyo;KIA;142;865;1007
Maret;Surabaya Selatan;Wonocolo;Puskesmas Simomulyo;LANSIA;31;1366;1397
Maret;Surabaya Selatan;Wonocolo;Puskesmas Simomulyo;PSIKOLOGI;4;37;41
Maret;Surabaya Selatan;Wonocolo;Puskesmas Simomulyo;RAWAT INAP;1;8;9
Maret;Surabaya Selatan;Wonocolo;Puskesmas Simomulyo;UMUM;349;3007;3356
Maret;Surabaya Pusat;Simokerto;Puskesmas Siwalankerto;BATRA;1;15;16
Maret;Surabaya Pusat;Simokerto;Puskesmas Siwalankerto;GIGI;24;255;279
Maret;Surabaya Pusat;Simokerto;Puskesmas Siwalankerto;GIZI;1;16;17
Maret;Surabaya Pusat;Simokerto;Puskesmas Siwalankerto;INSTALASI GAWAT DARURAT;32;62;94
Maret;Surabaya Pusat;Simokerto;Puskesmas Siwalankerto;KIA;83;414;497
Maret;Surabaya Pusat;Simokerto;Puskesmas Siwalankerto;LANSIA;9;465;474
Maret;Surabaya Pusat;Simokerto;Puskesmas Siwalankerto;PSIKOLOGI;3;11;14
Maret;Surabaya Pusat;Simokerto;Puskesmas Siwalankerto;RAWAT INAP;2;14;16
Maret;Surabaya Pusat;Simokerto;Puskesmas Siwalankerto;UMUM;213;1870;2083
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambakrejo;BATRA;0;26;26
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambakrejo;GIGI;35;277;312
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambakrejo;GIZI;2;22;24
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambakrejo;INSTALASI GAWAT DARURAT;1;0;1
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambakrejo;KIA;85;793;878
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambakrejo;LANSIA;23;714;737
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambakrejo;PKPR;22;102;124
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambakrejo;UMUM;226;2130;2356
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;BATRA;0;17;17
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;GIGI;25;352;377
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;GIZI;3;19;22
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;INSTALASI GAWAT DARURAT;4;1;5
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;KIA;71;454;525
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;LANSIA;5;223;228
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;PSIKOLOGI;3;28;31
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;SANITASI;0;1;1
Maret;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;UMUM;104;1058;1162
Maret;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;ANAK;63;547;610
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Tanah Kali Kedinding;BATRA;81;809;890
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Tanah Kali Kedinding;GIGI;52;539;591
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Tanah Kali Kedinding;GIZI;0;7;7
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Tanah Kali Kedinding;INSTALASI GAWAT DARURAT;50;67;117
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Tanah Kali Kedinding;KIA;123;766;889
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Tanah Kali Kedinding;LANSIA;15;512;527
Maret;Surabaya Barat;Sukomanunggal;Puskesmas Tanah Kali Kedinding;MEDICAL CHECK UP;43;52;95
Maret;Surabaya Pusat;Bubutan;Puskesmas Tanah Kali Kedinding;PSIKOLOGI;5;62;67
Maret;Surabaya Pusat;Bubutan;Puskesmas Tanah Kali Kedinding;RAWAT INAP;11;43;54
Maret;Surabaya Pusat;Bubutan;Puskesmas Tanah Kali Kedinding;UMUM;291;2494;2785
Maret;Surabaya Pusat;Bubutan;Puskesmas Tanjungsari;GIGI;42;334;376
Maret;Surabaya Pusat;Bubutan;Puskesmas Tanjungsari;GIZI;1;1;2
Maret;Surabaya Pusat;Bubutan;Puskesmas Tanjungsari;INSTALASI GAWAT DARURAT;12;13;25
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tanjungsari;KIA;72;366;438
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tanjungsari;LANSIA;13;279;292
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tanjungsari;PSIKOLOGI;0;2;2
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tanjungsari;UMUM;236;1263;1499
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tembok Dukuh;BATRA;1;18;19
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tembok Dukuh;GIGI;47;340;387
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tembok Dukuh;GIZI;13;45;58
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tembok Dukuh;INSTALASI GAWAT DARURAT;1;0;1
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tembok Dukuh;KIA;144;543;687
Maret;Surabaya Selatan;Wiyung;Puskesmas Tembok Dukuh;PSIKOLOGI;0;4;4
Maret;Surabaya Selatan;Wiyung;Puskesmas Tembok Dukuh;SANITASI;0;2;2
Maret;Surabaya Selatan;Wiyung;Puskesmas Tembok Dukuh;UMUM;314;2740;3054
Maret;Surabaya Selatan;Wiyung;Puskesmas Tenggilis;BATRA;0;19;19
Maret;Surabaya Selatan;Wiyung;Puskesmas Tenggilis;GIGI;58;508;566
Maret;Surabaya Selatan;Wiyung;Puskesmas Tenggilis;GIZI;12;45;57
Maret;Surabaya Selatan;Wiyung;Puskesmas Tenggilis;INSTALASI GAWAT DARURAT;8;13;21
Maret;Surabaya Selatan;Wiyung;Puskesmas Tenggilis;KIA;171;1089;1260
Maret;Surabaya Selatan;Wiyung;Puskesmas Tenggilis;LANSIA;27;742;769
Maret;Surabaya Selatan;Wiyung;Puskesmas Tenggilis;PKPR;0;1;1
Maret;Surabaya Selatan;Wonokromo;Puskesmas Tenggilis;PSIKOLOGI;8;42;50
Maret;Surabaya Selatan;Wonokromo;Puskesmas Tenggilis;RAWAT INAP;1;10;11
Maret;Surabaya Selatan;Wonokromo;Puskesmas Tenggilis;UMUM;357;2345;2702
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wiyung;ANAK;68;624;692
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wiyung;BATRA;8;67;75
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wiyung;GIGI;54;563;617
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wiyung;GIZI;3;33;36
Maret;Surabaya Pusat;Pegirian;Puskesmas Wiyung;INSTALASI GAWAT DARURAT;1;0;1
Maret;Surabaya Pusat;Pegirian;Puskesmas Wiyung;KIA;38;349;387
Maret;Surabaya Pusat;Pegirian;Puskesmas Wiyung;LANSIA;17;664;681
Maret;Surabaya Pusat;Pegirian;Puskesmas Wiyung;PKPR;38;42;80
Maret;Surabaya Pusat;Pegirian;Puskesmas Wiyung;PSIKOLOGI;19;37;56
Maret;Surabaya Pusat;Pegirian;Puskesmas Wiyung;SANITASI;2;23;25
Maret;Surabaya Pusat;Pegirian;Puskesmas Wiyung;UMUM;352;2745;3097
Maret;Surabaya Pusat;Pegirian;Puskesmas Wonokromo;BATRA;0;11;11
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;GIGI;43;320;363
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;KIA;81;573;654
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;LANSIA;7;720;727
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;PSIKOLOGI;3;10;13
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;UMUM;204;1565;1769
Maret;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;BATRA;0;6;6
Maret;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;GIGI;32;542;574
Maret;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;GIZI;3;29;32
Maret;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;KIA;162;889;1051
Maret;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;LANSIA;17;702;719
Maret;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;PSIKOLOGI;11;13;24
Maret;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;SANITASI;0;2;2
Maret;Surabaya Pusat;Pegirian;Puskesmas Wonokusumo;UMUM;193;2509;2702
