Periode;Wilayah;Kecamatan;Nama Puskesmas;Poli;Baru;Lama;Total Kunjungan
Mei;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;BATRA;1;17;18
Mei;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;GIGI;52;380;432
Mei;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;GIZI;1;1;2
Mei;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;INSTALASI GAWAT DARURAT;118;602;720
Mei;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;KIA;8;415;423
Mei;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;LANSIA;0;16;16
Mei;Surabaya Barat;Asem Rowo;Puskesmas Asemrowo;PSIKOLOGI;1;1;2
Mei;Surabaya Selatan;Asem Rowo;Puskesmas Asemrowo;UMUM;190;1810;2000
Mei;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;BATRA;1;22;23
Mei;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;GIGI;37;281;318
Mei;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;GIZI;1;16;17
Mei;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;KIA;71;305;376
Mei;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;LANSIA;11;263;274
Mei;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;PSIKOLOGI;0;2;2
Mei;Surabaya Selatan;Wiyung;Puskesmas Balas Klumprik;UMUM;121;814;935
Mei;Surabaya Barat;Tandes;Puskesmas Balongsari;BATRA;0;2;2
Mei;Surabaya Barat;Tandes;Puskesmas Balongsari;GIGI;27;350;377
Mei;Surabaya Barat;Tandes;Puskesmas Balongsari;GIZI;0;4;4
Mei;Surabaya Barat;Tandes;Puskesmas Balongsari;INSTALASI GAWAT DARURAT;14;12;26
Mei;Surabaya Barat;Tandes;Puskesmas Balongsari;KIA;136;666;802
Mei;Surabaya Barat;Tandes;Puskesmas Balongsari;LANSIA;7;537;544
Mei;Surabaya Barat;Tandes;Puskesmas Balongsari;P2M;1;55;56
Mei;Surabaya Barat;Tandes;Puskesmas Balongsari;PSIKOLOGI;1;9;10
Mei;Surabaya Barat;Tandes;Puskesmas Balongsari;RAWAT INAP;0;2;2
Mei;Surabaya Barat;Tandes;Puskesmas Balongsari;UMUM;167;1315;1482
Mei;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;BATRA;2;28;30
Mei;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;GIGI;20;229;249
Mei;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;GIZI;1;9;10
Mei;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;HAMIL;1;71;72
Mei;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;KIA;45;327;372
Mei;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;LANSIA;10;198;208
Mei;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;PSIKOLOGI;9;38;47
Mei;Surabaya Barat;Lakarsantri;Puskesmas Bangkingan;UMUM;84;845;929
Mei;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;BATRA;41;382;423
Mei;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;GIGI;0;1;1
Mei;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;GIZI;65;232;297
Mei;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;INSTALASI GAWAT DARURAT;79;882;961
Mei;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;KIA;22;827;849
Mei;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;LANSIA;6;185;191
Mei;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;PARU;51;54;105
Mei;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;PKPR;2;14;16
Mei;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;PSIKOLOGI;1;16;17
Mei;Surabaya Selatan;Sawahan;Puskesmas Banyu Urip;RAWAT INAP;204;2482;2686
Mei;Surabaya Barat;Sawahan;Puskesmas Banyu Urip;UMUM;0;7;7
Mei;Surabaya Barat;Pakal;Puskesmas Benowo;BATRA;46;628;674
Mei;Surabaya Barat;Pakal;Puskesmas Benowo;GIGI;7;49;56
Mei;Surabaya Barat;Pakal;Puskesmas Benowo;GIZI;133;858;991
Mei;Surabaya Barat;Pakal;Puskesmas Benowo;KIA;24;698;722
Mei;Surabaya Barat;Pakal;Puskesmas Benowo;LANSIA;2;10;12
Mei;Surabaya Barat;Pakal;Puskesmas Benowo;PSIKOLOGI;0;1;1
Mei;Surabaya Barat;Pakal;Puskesmas Benowo;UMUM;155;1794;1949
Mei;Surabaya Barat;Kenjeran;Puskesmas Bulak Banteng;BATRA;3;17;20
Mei;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;GIGI;51;445;496
Mei;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;GIZI;1;15;16
Mei;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;INSTALASI GAWAT DARURAT;2;3;5
Mei;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;KIA;113;1093;1206
Mei;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;LANSIA;9;611;620
Mei;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;PSIKOLOGI;1;14;15
Mei;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;RAWAT INAP;5;31;36
Mei;Surabaya Utara;Kenjeran;Puskesmas Bulak Banteng;UMUM;173;1600;1773
Mei;Surabaya Utara;Tegalsari;Puskesmas Dr. Soetomo;BATRA;1;6;7
Mei;Surabaya Utara;Tegalsari;Puskesmas Dr. Soetomo;GIGI;37;315;352
Mei;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;GIZI;2;70;72
Mei;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;KIA;118;649;767
Mei;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;LANSIA;29;570;599
Mei;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;PSIKOLOGI;31;31;62
Mei;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;UMUM;181;1782;1963
Mei;Surabaya Pusat;Tegalsari;Puskesmas Dr. Soetomo;VAKSIN D1;112;509;621
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;ANAK;0;16;16
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;BATRA;53;421;474
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;GIGI;45;99;144
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;INSTALASI GAWAT DARURAT;44;335;379
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;KIA;39;927;966
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;LANSIA;0;41;41
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;PARU;60;38;98
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;PKPR;4;14;18
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;PSIKOLOGI;2;27;29
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;RAWAT INAP;436;2147;2583
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dukuh Kupang;UMUM;2;11;13
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dupak;BATRA;18;290;308
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dupak;GIGI;3;21;24
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dupak;GIZI;44;63;107
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dupak;INSTALASI GAWAT DARURAT;93;638;731
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dupak;KIA;7;514;521
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dupak;LANSIA;0;6;6
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dupak;PSIKOLOGI;14;17;31
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dupak;RAWAT INAP;1;3;4
Mei;Surabaya Selatan;Dukuh Pakis;Puskesmas Dupak;UMUM;124;1879;2003
Mei;Surabaya Timur;Tambaksari;Puskesmas Gading;ANAK;112;591;703
Mei;Surabaya Timur;Tambaksari;Puskesmas Gading;BATRA;2;37;39
Mei;Surabaya Timur;Tambaksari;Puskesmas Gading;DEGENARATIF;0;124;124
Mei;Surabaya Timur;Tambaksari;Puskesmas Gading;GIGI;53;556;609
Mei;Surabaya Timur;Tambaksari;Puskesmas Gading;GIZI;81;108;189
Mei;Surabaya Timur;Tambaksari;Puskesmas Gading;KIA;50;451;501
Mei;Surabaya Timur;Tambaksari;Puskesmas Gading;LANSIA;41;816;857
Mei;Surabaya Timur;Tambaksari;Puskesmas Gading;PARU;4;160;164
Mei;Surabaya Timur;Tambaksari;Puskesmas Gading;PSIKOLOGI;1;11;12
Mei;Surabaya Timur;Tambaksari;Puskesmas Gading;RAWAT INAP;243;2381;2624
Mei;Surabaya Timur;Tambaksari;Puskesmas Gading;UMUM;0;0;0
Mei;Surabaya Timur;Tambaksari;Puskesmas Gading;VAKSIN D1;2;58;60
Mei;Surabaya Selatan;Gayungan;Puskesmas Gayungan;BATRA;41;592;633
Mei;Surabaya Selatan;Gayungan;Puskesmas Gayungan;GIGI;3;25;28
Mei;Surabaya Selatan;Gayungan;Puskesmas Gayungan;GIZI;0;1;1
Mei;Surabaya Selatan;Gayungan;Puskesmas Gayungan;INSTALASI GAWAT DARURAT;92;597;689
Mei;Surabaya Selatan;Gayungan;Puskesmas Gayungan;KIA;17;815;832
Mei;Surabaya Selatan;Gayungan;Puskesmas Gayungan;LANSIA;0;7;7
Mei;Surabaya Selatan;Gayungan;Puskesmas Gayungan;PARU;1;38;39
Mei;Surabaya Selatan;Gayungan;Puskesmas Gayungan;PSIKOLOGI;247;1993;2240
Mei;Surabaya Selatan;Gayungan;Puskesmas Gayungan;RAWAT INAP;0;2;2
Mei;Surabaya Selatan;Gayungan;Puskesmas Gayungan;UMUM;8;310;318
Mei;Surabaya Pusat;Bubutan;Puskesmas Gundih;BATRA;34;603;637
Mei;Surabaya Pusat;Bubutan;Puskesmas Gundih;GIGI;5;479;484
Mei;Surabaya Pusat;Bubutan;Puskesmas Gundih;GIZI;0;74;74
Mei;Surabaya Pusat;Bubutan;Puskesmas Gundih;KIA;1;9;10
Mei;Surabaya Pusat;Bubutan;Puskesmas Gundih;LANSIA;58;1861;1919
Mei;Surabaya Pusat;Bubutan;Puskesmas Gundih;PARU;0;23;23
Mei;Surabaya Pusat;Bubutan;Puskesmas Gundih;PSIKOLOGI;52;285;337
Mei;Surabaya Pusat;Bubutan;Puskesmas Gundih;UMUM;10;16;26
Mei;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;BATRA;12;16;28
Mei;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;GIGI;120;585;705
Mei;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;GIZI;21;582;603
Mei;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;INSTALASI GAWAT DARURAT;23;32;55
Mei;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;KIA;12;37;49
Mei;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;LANSIA;0;4;4
Mei;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;PKPR;313;1804;2117
Mei;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;PSIKOLOGI;128;693;821
Mei;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;RAWAT INAP;0;1;1
Mei;Surabaya Timur;Gunung Anyar;Puskesmas Gunung Anyar;UMUM;1;12;13
Mei;Surabaya Selatan;Wonokromo;Puskesmas Jagir;BATRA;21;13;34
Mei;Surabaya Selatan;Wonokromo;Puskesmas Jagir;GIGI;190;1032;1222
Mei;Surabaya Selatan;Wonokromo;Puskesmas Jagir;GIZI;23;767;790
Mei;Surabaya Selatan;Wonokromo;Puskesmas Jagir;INSTALASI GAWAT DARURAT;2;18;20
Mei;Surabaya Selatan;Wonokromo;Puskesmas Jagir;KIA;21;25;46
Mei;Surabaya Selatan;Wonokromo;Puskesmas Jagir;LANSIA;341;2605;2946
Mei;Surabaya Selatan;Wonokromo;Puskesmas Jagir;PSIKOLOGI;0;19;19
Mei;Surabaya Selatan;Wonokromo;Puskesmas Jagir;RAWAT INAP;38;270;308
Mei;Surabaya Selatan;Wonokromo;Puskesmas Jagir;UMUM;19;25;44
Mei;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;BATRA;67;384;451
Mei;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;GIGI;2;329;331
Mei;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;GIZI;21;37;58
Mei;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;KIA;137;1384;1521
Mei;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;LANSIA;3;5;8
Mei;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;PSIKOLOGI;44;223;267
Mei;Surabaya Selatan;Wonocolo;Puskesmas Jemursari;UMUM;2;13;15
Mei;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;BATRA;1;0;1
Mei;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;GIGI;37;193;230
Mei;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;GIZI;5;296;301
Mei;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;INSTALASI GAWAT DARURAT;1;11;12
Mei;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;KIA;140;1600;1740
Mei;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;LANSIA;19;189;208
Mei;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;PSIKOLOGI;3;28;31
Mei;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;SANITASI;47;300;347
Mei;Surabaya Barat;Lakarsantri;Puskesmas Jeruk;UMUM;1;10;11
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;ANAK;1;0;1
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;BATRA;75;297;372
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;GIGI;21;428;449
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;GIZI;1;29;30
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;KIA;0;9;9
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;LANSIA;186;1260;1446
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;P2M;0;14;14
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;PSIKOLOGI;35;524;559
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;UMUM;6;33;39
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;BATRA;1;1;2
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;GIGI;141;859;1000
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;GIZI;14;767;781
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;INSTALASI GAWAT DARURAT;0;55;55
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;KIA;12;42;54
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;LANSIA;0;2;2
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;PARU;258;2405;2663
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;PSIKOLOGI;29;378;407
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;SANITASI;0;40;40
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;UMUM;42;337;379
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;ANAK;1;3;4
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;BATRA;12;11;23
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;GIGI;71;462;533
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;GIZI;19;759;778
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;INSTALASI GAWAT DARURAT;47;38;85
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;KIA;4;65;69
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;LANSIA;41;43;84
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;MEDICAL CHECK UP;2;12;14
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;P2M;239;2130;2369
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;PSIKOLOGI;5;84;89
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;RAWAT INAP;28;382;410
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;UMUM;1;11;12
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;BATRA;87;542;629
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;GIGI;1;53;54
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;GIZI;1;22;23
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;KIA;202;2979;3181
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;PARU;54;302;356
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;PSIKOLOGI;0;22;22
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;UMUM;58;419;477
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;VCT;14;32;46
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;BATRA;14;34;48
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;GIGI;208;828;1036
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;GIZI;25;1124;1149
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;INSTALASI GAWAT DARURAT;3;63;66
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;KIA;0;17;17
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;LANSIA;0;2;2
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;PARU;291;2307;2598
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;PSIKOLOGI;3;101;104
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;RAWAT INAP;0;1;1
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;UMUM;34;300;334
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;VCT;0;19;19
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;BATRA;1;0;1
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;GIGI;71;433;504
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;GIZI;2;29;31
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;KIA;180;2005;2185
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;PSIKOLOGI;1;11;12
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;UMUM;35;212;247
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;BATRA;0;8;8
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;GIGI;4;2;6
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;GIZI;115;514;629
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;INSTALASI GAWAT DARURAT;6;263;269
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;KIA;4;2;6
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;LANSIA;4;2;6
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;PSIKOLOGI;303;1461;1764
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;UMUM;51;383;434
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;ANAK;2;37;39
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;BATRA;48;321;369
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;GIGI;1;21;22
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;GIZI;22;116;138
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;KIA;20;696;716
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;LANSIA;4;43;47
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;PSIKOLOGI;0;4;4
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;UMUM;0;1;1
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;ANAK;149;1182;1331
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;BATRA;32;186;218
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;GIGI;42;318;360
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;GIZI;1;6;7
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;KIA;54;344;398
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;LANSIA;11;489;500
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;PKPR;25;205;230
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;PSIKOLOGI;0;13;13
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;UMUM;194;1203;1397
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;ANAK;38;599;637
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;BATRA;1;18;19
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;GIGI;31;288;319
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;GIZI;24;68;92
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;INSTALASI GAWAT DARURAT;48;210;258
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;KIA;36;498;534
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;LANSIA;20;607;627
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;PSIKOLOGI;8;33;41
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;RAWAT INAP;5;26;31
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;TUMBUH KEMBANG;2;3;5
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;UMUM;331;1890;2221
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;GIGI;0;8;8
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;GIZI;38;331;369
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;KIA;0;1;1
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;LANSIA;73;402;475
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;PSIKOLOGI;15;390;405
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;SANITASI;2;6;8
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;UMUM;206;1630;1836
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;BATRA;2;18;20
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;GIGI;48;295;343
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;GIZI;1;3;4
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;KIA;84;229;313
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;LANSIA;11;358;369
