Periode;Wilayah;Kecamatan;Nama Puskesmas;Poli;Baru;Lama;Total Kunjungan
Desember;Surabaya Barat;Benowo;Puskesmas Sememi;KIA;260;1296;1556
Desember;Surabaya Barat;Benowo;Puskesmas Sememi;LANSIA;21;642;663
Desember;Surabaya Barat;Benowo;Puskesmas Sememi;PSIKOLOGI;1;21;22
Desember;Surabaya Barat;Benowo;Puskesmas Sememi;RAWAT INAP;1;5;6
Desember;Surabaya Barat;Benowo;Puskesmas Sememi;SANITASI;0;1;1
Desember;Surabaya Barat;Benowo;Puskesmas Sememi;UMUM;755;3467;4222
Desember;Surabaya Barat;Benowo;Puskesmas Sememi;VCT;6;37;43
Desember;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;BATRA;2;24;26
Desember;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;GIGI;42;294;336
Desember;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;GIZI;13;48;61
Desember;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;KIA;91;490;581
Desember;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;LANSIA;15;639;654
Desember;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;PSIKOLOGI;8;19;27
Desember;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;UMUM;396;2431;2827
Desember;Surabaya Utara;Semampir;Puskesmas Sidotopo;BATRA;0;9;9
Desember;Surabaya Utara;Semampir;Puskesmas Sidotopo;GIGI;51;402;453
Desember;Surabaya Utara;Semampir;Puskesmas Sidotopo;GIZI;80;561;641
Desember;Surabaya Utara;Semampir;Puskesmas Sidotopo;INSTALASI GAWAT DARURAT;1;0;1
Desember;Surabaya Utara;Semampir;Puskesmas Sidotopo;KIA;60;327;387
Desember;Surabaya Utara;Semampir;Puskesmas Sidotopo;LANSIA;18;574;592
Desember;Surabaya Utara;Semampir;Puskesmas Sidotopo;PARU;2;110;112
Desember;Surabaya Utara;Semampir;Puskesmas Sidotopo;PSIKOLOGI;3;13;16
Desember;Surabaya Utara;Semampir;Puskesmas Sidotopo;UMUM;480;3172;3652
Desember;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;BATRA;3;43;46
Desember;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;GIGI;108;583;691
Desember;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;GIZI;48;110;158
Desember;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;INSTALASI GAWAT DARURAT;0;1;1
Desember;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;KIA;239;1660;1899
Desember;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;LANSIA;14;618;632
Desember;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;LOKET;1;0;1
Desember;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;PARU;4;173;177
Desember;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;PSIKOLOGI;67;94;161
Desember;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;RAWAT INAP;33;129;162
Desember;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;SANITASI;39;100;139
Desember;Surabaya Utara;Kenjeran;Puskesmas Sidotopo Wetan;UMUM;544;4169;4713
Desember;Surabaya Pusat;Simokerto;Puskesmas Simolawang;ANAK;75;633;708
Desember;Surabaya Pusat;Simokerto;Puskesmas Simolawang;BATRA;0;14;14
Desember;Surabaya Pusat;Simokerto;Puskesmas Simolawang;GIGI;20;490;510
Desember;Surabaya Pusat;Simokerto;Puskesmas Simolawang;GIZI;2;51;53
Desember;Surabaya Pusat;Simokerto;Puskesmas Simolawang;KIA;29;292;321
Desember;Surabaya Pusat;Simokerto;Puskesmas Simolawang;LANSIA;10;494;504
Desember;Surabaya Pusat;Simokerto;Puskesmas Simolawang;PARU;0;129;129
Desember;Surabaya Pusat;Simokerto;Puskesmas Simolawang;PSIKOLOGI;5;40;45
Desember;Surabaya Pusat;Simokerto;Puskesmas Simolawang;UMUM;286;3074;3360
Desember;Surabaya Pusat;Simokerto;Puskesmas Simomulyo;ANAK;49;649;698
Desember;Surabaya Pusat;Simokerto;Puskesmas Simomulyo;BATRA;3;72;75
Desember;Surabaya Pusat;Simokerto;Puskesmas Simomulyo;GIGI;49;608;657
Desember;Surabaya Pusat;Simokerto;Puskesmas Simomulyo;GIZI;4;27;31
Desember;Surabaya Pusat;Simokerto;Puskesmas Simomulyo;INSTALASI GAWAT DARURAT;34;63;97
Desember;Surabaya Pusat;Simokerto;Puskesmas Simomulyo;KIA;130;828;958
Desember;Surabaya Pusat;Simokerto;Puskesmas Simomulyo;LANSIA;35;1439;1474
Desember;Surabaya Pusat;Simokerto;Puskesmas Simomulyo;PSIKOLOGI;10;48;58
Desember;Surabaya Pusat;Simokerto;Puskesmas Simomulyo;RAWAT INAP;1;13;14
Desember;Surabaya Pusat;Simokerto;Puskesmas Simomulyo;SANITASI;0;5;5
Desember;Surabaya Pusat;Simokerto;Puskesmas Simomulyo;UMUM;804;3883;4687
Desember;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;BATRA;1;18;19
Desember;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;GIGI;27;313;340
Desember;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;GIZI;2;22;24
Desember;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;INSTALASI GAWAT DARURAT;29;61;90
Desember;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;KIA;51;387;438
Desember;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;LANSIA;11;489;500
Desember;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;PSIKOLOGI;4;23;27
Desember;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;RAWAT INAP;1;5;6
Desember;Surabaya Selatan;Wonocolo;Puskesmas Siwalankerto;UMUM;323;2222;2545
Desember;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;BATRA;5;91;96
Desember;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;GIGI;44;321;365
Desember;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;GIZI;2;28;30
Desember;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;INSTALASI GAWAT DARURAT;1;0;1
Desember;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;KIA;102;749;851
Desember;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;LANSIA;35;759;794
Desember;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;PKPR;20;141;161
Desember;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;PSIKOLOGI;4;10;14
Desember;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;RAWAT INAP;0;1;1
Desember;Surabaya Pusat;Simokerto;Puskesmas Tambakrejo;UMUM;392;2762;3154
Desember;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;BATRA;0;20;20
Desember;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;GIGI;26;386;412
Desember;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;GIZI;0;11;11
Desember;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;INSTALASI GAWAT DARURAT;4;3;7
Desember;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;KIA;61;459;520
Desember;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;LANSIA;5;243;248
Desember;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;PSIKOLOGI;2;21;23
Desember;Surabaya Utara;Kenjeran;Puskesmas Tambak Wedi;UMUM;123;1123;1246
Desember;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;ANAK;81;496;577
Desember;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;BATRA;84;808;892
Desember;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;GIGI;47;667;714
Desember;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;GIZI;640;22;662
Desember;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;INSTALASI GAWAT DARURAT;40;63;103
Desember;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;KIA;141;800;941
Desember;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;LANSIA;14;523;537
Desember;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;MEDICAL CHECK UP;47;56;103
Desember;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;PSIKOLOGI;8;99;107
Desember;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;RAWAT INAP;9;41;50
Desember;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;SANITASI;0;1;1
Desember;Surabaya Utara;Kenjeran;Puskesmas Tanah Kali Kedinding;UMUM;319;2597;2916
Desember;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;BATRA;0;2;2
Desember;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;GIGI;64;359;423
Desember;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;GIZI;0;1;1
Desember;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;INSTALASI GAWAT DARURAT;2;5;7
Desember;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;KIA;112;375;487
Desember;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;LANSIA;13;312;325
Desember;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;PSIKOLOGI;1;6;7
Desember;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;RAWAT INAP;1;3;4
Desember;Surabaya Barat;Sukomanunggal;Puskesmas Tanjungsari;UMUM;500;1505;2005
Desember;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;BATRA;1;20;21
Desember;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;GIGI;51;398;449
Desember;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;GIZI;10;50;60
Desember;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;INSTALASI GAWAT DARURAT;1;0;1
Desember;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;KIA;155;565;720
Desember;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;PSIKOLOGI;0;6;6
Desember;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;SANITASI;0;2;2
Desember;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;UMUM;555;3238;3793
Desember;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;BATRA;0;59;59
Desember;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;DEGENARATIF;0;2;2
Desember;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;GIGI;59;486;545
Desember;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;GIZI;14;37;51
Desember;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;INSTALASI GAWAT DARURAT;5;9;14
Desember;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;KIA;162;1061;1223
Desember;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;LANSIA;21;704;725
Desember;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;PSIKOLOGI;3;18;21
Desember;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;RAWAT INAP;1;6;7
Desember;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;UMUM;435;2566;3001
Desember;Surabaya Selatan;Wiyung;Puskesmas Wiyung;ANAK;85;542;627
Desember;Surabaya Selatan;Wiyung;Puskesmas Wiyung;BATRA;9;162;171
Desember;Surabaya Selatan;Wiyung;Puskesmas Wiyung;GIGI;83;698;781
Desember;Surabaya Selatan;Wiyung;Puskesmas Wiyung;GIZI;4;57;61
Desember;Surabaya Selatan;Wiyung;Puskesmas Wiyung;INSTALASI GAWAT DARURAT;0;2;2
Desember;Surabaya Selatan;Wiyung;Puskesmas Wiyung;KIA;49;464;513
Desember;Surabaya Selatan;Wiyung;Puskesmas Wiyung;LANSIA;19;712;731
Desember;Surabaya Selatan;Wiyung;Puskesmas Wiyung;PKPR;29;18;47
Desember;Surabaya Selatan;Wiyung;Puskesmas Wiyung;PSIKOLOGI;19;39;58
Desember;Surabaya Selatan;Wiyung;Puskesmas Wiyung;SANITASI;1;22;23
Desember;Surabaya Selatan;Wiyung;Puskesmas Wiyung;UMUM;612;3343;3955
Desember;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;BATRA;0;37;37
Desember;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;GIGI;39;405;444
Desember;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;GIZI;1;0;1
Desember;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;KIA;98;606;704
Desember;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;LANSIA;14;703;717
Desember;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;PSIKOLOGI;5;11;16
Desember;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;UMUM;452;2086;2538
Desember;Surabaya Utara;Semampir;Puskesmas Wonokusumo;BATRA;0;12;12
Desember;Surabaya Utara;Semampir;Puskesmas Wonokusumo;GIGI;53;631;684
Desember;Surabaya Utara;Semampir;Puskesmas Wonokusumo;GIZI;0;20;20
Desember;Surabaya Utara;Semampir;Puskesmas Wonokusumo;KIA;152;841;993
Desember;Surabaya Utara;Semampir;Puskesmas Wonokusumo;LANSIA;17;690;707
Desember;Surabaya Utara;Semampir;Puskesmas Wonokusumo;PSIKOLOGI;6;13;19
Desember;Surabaya Utara;Semampir;Puskesmas Wonokusumo;UMUM;412;3175;3587
